from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km_adj,cost_km_adj,upgrade_cat,ug_cost_km
321,NGA,327,NGA,93990.800285727,103621,73.2,84.9352459016393,100,62.1726,0,0,73.2,62.1726,17023.01171875,86675.5546875,136.943259457683,526026.667717562,526026.667717562,Asphalt Mix Resurfacing,124492.97802649
315,NGA,324,NGA,35392.2507063532,47749,49.75,57.5867336683417,100,28.6494,0,0,49.75,28.6494,11144.6826171875,440709.25,1783.50301125136,693758.536258885,693758.536258885,Upgrade,587382.227365855
315,NGA,332,NGA,34036.4833084557,42148,37.95,66.6371541501976,100,25.2888,0,0,37.95,25.2888,31496.39453125,331028.90625,1384.9095631716,769165.883634842,769165.883634842,Mixed Works,414067.634023423
315,NGA,318,NGA,85331.5529733004,101387.5,95.65,63.5990590695243,100,60.8325,0,0,95.65,60.8325,41118.171875,503337.375,883.386953035934,684790.152689411,684790.152689411,Mixed Works,368645.365531132
322,DZA,333,DZA,58018.9476571138,61644.5,57.05,64.8320771253287,100,36.9867,0,0,57.05,36.9867,57965.80859375,36503.55078125,92.4038388748248,589481.910729686,589481.910729686,Mixed Works,317337.761942813
322,DZA,334,DZA,56050.7932607961,59892.5,55.5,64.7486486486486,100,35.9355,0,0,55.5,35.9355,86121.765625,36065.91015625,93.8451636220625,618968.709989613,618968.709989613,Mixed Works,333211.488877741
314,DZA,335,DZA,104227.791145769,132318,141.25,56.2058761061947,100,79.3908,0,0,141.25,79.3908,143855.328125,261140.21875,370.113451237026,739210.345622199,739210.345622199,Upgrade,625864.759293463
314,DZA,336,DZA,74110.4187574875,85546,58.9,87.1436332767402,100,51.3276,0,0,58.9,51.3276,98656.09375,519502.1875,1041.42588111179,771325.276792635,771325.276792635,Asphalt Mix Resurfacing,182546.982174256
328,DZA,329,DZA,87281.4434582112,98394.5,94.1,62.73825717322,100,59.0367,0,0,94.1,59.0367,4964.08984375,1608.98681640625,2.68076080822359,333437.39524995,333437.39524995,Mixed Works,214053.242206752
325,NGA,337,NGA,74924.4213027828,78797,55.6,85.0327338129497,100,47.2782,0,0,55.6,47.2782,41541.19140625,85585.515625,170.072565214002,596275.078214523,596275.078214523,Asphalt Mix Resurfacing,141118.435177437
331,NGA,338,NGA,33438.5499565019,37265.5,26.55,84.2158192090396,100,22.3593,0,0,26.55,22.3593,21662.87890625,92287.265625,391.915054257478,660666.937619501,660666.937619501,Asphalt Mix Resurfacing,156357.841903282
332,NGA,338,NGA,65772.0899492006,98922.5,105.1,56.4733587059943,100,59.3535,0,0,105.1,59.3535,27554.9140625,229314.71875,517.259922187743,623690.729127064,623690.729127064,Upgrade,528058.150660913
332,NGA,339,NGA,56430.8586075104,64148,45.3,84.964238410596,100,38.4888,0,0,45.3,38.4888,64727.65625,366059.75,954.390659648404,727872.016697226,727872.016697226,Asphalt Mix Resurfacing,172263.043951677
320,DZA,340,DZA,42411.1060082792,56819,43.4,78.5516129032258,100,34.0914,0,0,43.4,34.0914,459848.28125,115190.4765625,388.4755232949,853322.929325143,853322.929325143,Mixed Works,459372.176953368
318,NGA,341,NGA,86762.6702202703,93535,66.2,84.7749244712991,100,56.121,0,0,66.2,56.121,17062.072265625,134268.609375,231.318492228309,550008.989295021,550008.989295021,Asphalt Mix Resurfacing,130168.794133155
326,NGA,342,NGA,55617.6516982819,58333,41.75,83.8318562874252,100,34.9998,0,0,41.75,34.9998,15292.7255859375,478292.96875,1259.10590171296,626731.667637657,626731.667637657,Asphalt Mix Resurfacing,148326.494674245
326,NGA,343,NGA,62399.4087312456,72776,79.45,54.9598489616111,100,43.6656,0,0,79.45,43.6656,7087.00830078125,96903.65625,227.943122972276,494357.642199758,494357.642199758,Upgrade,418556.137062461
327,NGA,344,NGA,58633.7184518469,63438,44.8,84.9616071428572,100,38.0628,0,0,44.8,38.0628,9724.2822265625,43160.296875,108.749476572993,482376.307237489,482376.307237489,Asphalt Mix Resurfacing,114162.392712872
327,NGA,345,NGA,108601.042459581,131761,94,84.1027659574468,100,79.0566,0,0,94,79.0566,16334.8125,391876.03125,527.966684660468,586778.183998408,586778.183998408,Asphalt Mix Resurfacing,138870.836879623
305,DZA,333,DZA,37515.5572345447,40935,39.4,62.3375634517767,100,24.561,0,0,39.4,24.561,10726.759765625,107190.0546875,413.347884115387,609977.068216434,609977.068216434,Mixed Works,328370.988389847
305,DZA,346,DZA,45434.9013373077,56226,57.75,58.4166233766234,100,33.7356,0,0,57.75,33.7356,15297.5537109375,168363.875,537.138209209522,583028.073314801,583028.073314801,Upgrade,493630.43540653
305,DZA,347,DZA,80514.9791326472,90535,88.4,61.4490950226244,100,54.321,0,0,88.4,54.321,8599.4052734375,78461.0703125,144.988213333444,486981.065437556,486981.065437556,Mixed Works,262158.140227217
338,NGA,339,NGA,97562.6296672875,115214,106.55,64.8788362271234,100,69.1284,0,0,106.55,69.1284,21198.74609375,525576.9375,811.787901285385,627934.201655422,627934.201655422,Mixed Works,338037.911891168
338,NGA,348,NGA,36125.2746884652,42951,31,83.1309677419355,100,25.7706,0,0,31,25.7706,38844.35546875,65181.58984375,258.844190053006,684149.796834622,684149.796834622,Asphalt Mix Resurfacing,161915.451917527
333,DZA,334,DZA,41241.480646732,50067,55.45,54.1752930568079,100,30.0402,0,0,55.45,30.0402,90002.40625,5350.3701171875,18.8813939209999,544863.013563317,544863.013563317,Upgrade,461317.351483608
333,DZA,346,DZA,25702.225028393,26191.5,23.3,67.4459227467811,100,15.7149,0,0,23.3,15.7149,18493.271484375,96657.6171875,515.115853115935,663447.26394985,663447.26394985,Mixed Works,357155.777093002
334,DZA,335,DZA,31733.2644374051,33853.5,31.6,64.2787974683544,100,20.3121,0,0,31.6,20.3121,30732.36328125,72058.421875,320.98350255552,677420.94252814,677420.94252814,Mixed Works,364678.274060982
339,NGA,349,NGA,42848.7854814192,44739.5,35.85,74.8778242677824,100,26.8437,0,0,35.85,26.8437,11947.0771484375,232897.34375,791.008840573479,652897.038563149,652897.038563149,Mixed Works,351476.239093162
342,NGA,343,NGA,56789.4180133591,60821.5,43.05,84.7686411149826,100,36.4929,0,0,43.05,36.4929,16892.77734375,693799.6875,1799.37631460989,653790.882359018,653790.882359018,Asphalt Mix Resurfacing,154730.508824967
342,NGA,350,NER,154265.186734461,177470,174.4,61.0561926605505,100,106.482,1203179.659375,4923.07176,5097.47176,5029.55376,31429.78515625,537856.3125,510.622738513731,632922.534830206,632922.534830206,Mixed Works,340723.297916927
307,NER,342,NGA,82438.1248032508,94707.5,68.65,82.7742170429716,100,56.8245,1203179.659375,4923.07176,4991.72176,4979.89626,30430.232421875,495410.625,902.815935314243,661716.988943258,661716.988943258,Asphalt Mix Resurfacing,156606.354049904
307,NER,350,NER,140035.570940695,171929.5,122.05,84.5208521097911,100,103.1577,0,0,122.05,103.1577,32326.30859375,237730.453125,246.448892153573,597037.837318823,597037.837318823,Asphalt Mix Resurfacing,141298.954832121
307,NER,351,NER,120867.722613047,132732,119.75,66.5045511482255,100,79.6392,0,0,119.75,79.6392,33990.18359375,224926.984375,273.545160779243,605973.240991301,605973.240991301,Mixed Works,326215.59473365
268,NER,351,NER,373165.01102262,407212,380.1,64.2797158642463,100,244.3272,0,0,380.1,244.3272,18885.66015625,156394.5625,57.3533076633497,495062.783282929,495062.783282929,Mixed Works,266508.798333976
292,DZA,352,DZA,145935.040895025,164275.5,129.2,76.2889318885449,100,98.5653,0,0,129.2,98.5653,2695.76489257813,312546.6875,317.89797288466,452794.449085649,452794.449085649,Mixed Works,243754.345091107
292,DZA,353,LBY,805445.378129775,1025292,926.6,66.3905892510253,100,615.1752,968179.5625,4542.64275,5469.24275,5157.81795,28931.939453125,176140.640625,25.5466076140855,487320.775150292,487320.775150292,Mixed Works,262341.01728924
336,DZA,340,DZA,49366.6632052382,73442,64.5,68.3181395348837,100,44.0652,0,0,64.5,44.0652,412982.40625,309611.84375,915.000970406484,905903.199364992,905903.199364992,Mixed Works,468753.398433196
340,DZA,354,DZA,41883.9439587699,53576,49.35,65.1379939209727,100,32.1456,0,0,49.35,32.1456,262494.90625,180187.703125,613.948053324014,829382.037493735,829382.037493735,Mixed Works,446483.996850794
337,NGA,344,NGA,78592.9608297806,84072,66.55,75.7974455296769,100,50.4432,0,0,66.55,50.4432,30157.603515625,59463.86328125,113.220835617409,554427.579352368,554427.579352368,Mixed Works,298466.846884691
337,NGA,355,NGA,95477.3298602922,107339.5,75.8,84.9653034300792,100,64.4037,0,0,75.8,64.4037,44645.65234375,103933.203125,162.035807147629,598999.42932139,598999.42932139,Asphalt Mix Resurfacing,141763.198272729
335,DZA,356,DZA,33908.6580337316,43866,40.95,64.2725274725275,100,26.3196,0,0,40.95,26.3196,134020.984375,71155.28125,297.847083579825,803258.16600915,803258.16600915,Mixed Works,432420.646034926
335,DZA,357,DZA,42450.7275137759,48075,48.85,59.0481064483112,100,28.845,0,0,48.85,28.845,69447.1484375,145985.5,495.350998204619,775035.923170751,775035.923170751,Upgrade,656197.081617902
335,DZA,358,DZA,46408.9655302838,50514,47.7,63.5396226415094,100,30.3084,0,0,47.7,30.3084,85481.1171875,130344.2265625,403.036990191608,699486.072399616,699486.072399616,Mixed Works,376556.668975126
346,DZA,359,DZA,34195.9868788814,36578,34.7,63.2472622478386,100,21.9468,0,0,34.7,21.9468,33494.92578125,281927.875,1167.67089445709,763717.193271399,763717.193271399,Mixed Works,411134.422377769
344,NGA,355,NGA,95220.1825613312,102500.5,72.5,84.828,100,61.5003,0,0,72.5,61.5003,18780,48702.98046875,75.791899112662,506412.169139705,506412.169139705,Asphalt Mix Resurfacing,119850.88002973
336,DZA,357,DZA,60841.4243990885,73720.5,69.3,63.8272727272727,100,44.2323,0,0,69.3,44.2323,118673.2265625,314628.4375,767.746970860863,768462.666760241,768462.666760241,Mixed Works,413689.068939262
336,DZA,360,DZA,55903.6959073766,88708.5,83.2,63.9724759615385,100,53.2251,0,0,83.2,53.2251,323576.84375,266563.15625,700.986504333019,860090.379717455,860090.379717455,Mixed Works,463015.32108123
336,DZA,361,DZA,52935.3694580874,64895,47.55,81.8864353312303,100,38.937,0,0,47.55,38.937,60580.35546875,536289.5,1472.9824185541,749221.992199409,749221.992199409,Asphalt Mix Resurfacing,177315.871487193
348,NGA,362,NGA,77621.1698294188,100711,100.45,60.1558984569438,100,60.4266,0,0,100.45,60.4266,12460.408203125,228419.046875,440.070544322732,559314.283364983,559314.283364983,Mixed Works,301097.522544815
348,NGA,363,NGA,42539.9995176348,71922,55.6,77.6136690647482,100,43.1532,0,0,55.6,43.1532,32415.94921875,40831.5625,139.701317170564,569252.89258094,569252.89258094,Mixed Works,306447.807172739
330,NGA,343,NGA,83478.0617159678,91715,64.7,85.0525502318393,100,55.029,0,0,64.7,55.029,18866.1640625,90360.2578125,161.55065330332,540038.754525229,540038.754525229,Asphalt Mix Resurfacing,127809.171904304
329,DZA,352,DZA,44347.8466514496,49295,48.45,61.046439628483,100,29.577,0,0,48.45,29.577,3610.17456054688,103758.9921875,335.763777158015,525904.984257439,525904.984257439,Mixed Works,283112.183191921
341,NGA,364,NGA,105912.745580138,115011.5,88.3,78.1505096262741,100,69.0069,0,0,88.3,69.0069,4241.10498046875,1366449.625,1909.27680138678,556672.184689407,556672.184689407,Mixed Works,299675.192757797
341,NGA,365,NGA,67836.1457927848,75642.5,55.35,81.9972899728997,100,45.3855,0,0,55.35,45.3855,22312.033203125,179172.375,391.359750016239,593877.304830593,593877.304830593,Asphalt Mix Resurfacing,140550.96214324
341,NGA,366,NGA,76473.7976193119,94987,68,83.8120588235294,100,56.9922,0,0,68,56.9922,37853.3046875,138749.875,270.550620318415,613279.753044701,613279.753044701,Asphalt Mix Resurfacing,145142.874887245
341,NGA,349,NGA,84830.9208177455,106274,75.95,83.9557603686636,100,63.7644,0,0,75.95,63.7644,19339.330078125,189724.921875,335.164566100631,576154.208525402,576154.208525402,Asphalt Mix Resurfacing,136356.496017678
349,NGA,362,NGA,36857.3056087249,41105.5,38.25,64.4792156862745,100,24.6633,0,0,38.25,24.6633,25649.970703125,269096.3125,1048.30439648557,732906.034802025,732906.034802025,Mixed Works,394547.748735089
356,DZA,358,DZA,32940.97352535,42609.5,39.65,64.4784363177806,100,25.5657,0,0,39.65,25.5657,206832.71875,60107.60546875,257.884197756327,835929.257891872,835929.257891872,Mixed Works,450008.583831791
357,DZA,361,DZA,60604.4956767396,106565,94.25,67.8397877984085,100,63.939,0,0,94.25,63.939,146842,101102.703125,246.964046238832,716067.443520225,716067.443520225,Mixed Works,385482.97376172
356,DZA,359,DZA,35095.1953030295,42657.5,45.5,56.2516483516484,100,25.5945,0,0,45.5,25.5945,72527.265625,175514.0625,716.98426341673,803916.923525908,803916.923525908,Upgrade,680649.661918602
347,DZA,359,DZA,69732.0467183572,80343.5,78.25,61.6052396166134,100,48.2061,0,0,78.25,48.2061,14281.7392578125,202945.9375,435.450298933994,568037.546102643,568037.546102643,Mixed Works,305793.545651922
359,DZA,367,DZA,46862.9815451338,50184.5,48.3,62.3409937888199,100,30.1107,0,0,48.3,30.1107,29804.5,206197.546875,632.683942203578,640445.020856096,640445.020856096,Mixed Works,344772.902894197
359,DZA,368,DZA,104407.157483073,132336.5,129.55,61.2905441914319,100,79.4019,0,0,129.55,79.4019,246038.5,222493.359375,312.781537036436,777217.461737964,777217.461737964,Mixed Works,418402.06690227
354,DZA,360,DZA,30858.3678606086,50013.5,46.1,65.0934924078091,100,30.0081,0,0,46.1,30.0081,427331.59375,179313.65625,821.389513801299,901326.720597523,901326.720597523,Mixed Works,468753.398433196
354,DZA,369,DZA,46467.8367389539,58161,41.9,83.2854415274463,100,34.8966,0,0,41.9,34.8966,265330.625,329781.875,1019.58390598358,866992.777229334,866992.777229334,Asphalt Mix Resurfacing,205188.290610942
362,NGA,363,NGA,71733.2772748008,90440,90.9,59.6963696369637,100,54.264,0,0,90.9,54.264,14471.6904296875,257582.953125,533.935236168654,578864.301080648,578864.301080648,Upgrade,490105.108248282
362,NGA,370,NGA,52547.5892986657,76020.5,75.25,60.6143521594684,100,45.6123,0,0,75.25,45.6123,43322.3359375,322997.78125,892.633527130022,689704.136263247,689704.136263247,Mixed Works,371290.72668838
364,NGA,365,NGA,95695.3682469982,116622.5,108.3,64.6108033240997,100,69.9735,0,0,108.3,69.9735,6899.68310546875,521483.5,809.971325118572,548698.556600508,548698.556600508,Mixed Works,295382.72296994
364,NGA,371,NGA,161676.768986795,200053,186.5,64.3602144772118,100,120.0318,0,0,186.5,120.0318,13151.51171875,1231793.75,1123.87287366111,609578.620716516,609578.620716516,Mixed Works,328156.490819057
345,NGA,363,NGA,104794.819657941,142626,188,45.5189361702128,100,85.5756,0,0,188,85.5756,17279.205078125,351748.875,497.006197177037,587728.373736179,587728.373736179,Upgrade,497610.023096631
363,NGA,370,NGA,78045.8157797695,99315.5,89.15,66.8416152551879,100,59.5893,0,0,89.15,59.5893,28363.486328125,184316.265625,352.957518673616,605899.86187226,605899.86187226,Mixed Works,326176.0923079
360,DZA,361,DZA,48106.7765618086,96493,85.15,67.99271873165,100,57.8958,0,0,85.15,57.8958,289551.5625,117622.8515625,355.861336677217,801269.145922392,801269.145922392,Mixed Works,431349.890221553
358,DZA,372,DZA,33159.6113775656,36218.5,38.55,56.3712062256809,100,21.7311,0,0,38.55,21.7311,156859.515625,341797.1875,1457.37265311119,936637.138426373,936637.138426373,Upgrade,737234.447071404
347,DZA,352,DZA,127675.844479411,141016.5,133.95,63.1652855543113,100,84.6099,0,0,133.95,84.6099,6800.71923828125,270805.46875,314.221319915748,505472.763184256,505472.763184256,Mixed Works,272112.837514191
347,DZA,367,DZA,55776.8192693313,69594,74.7,55.8987951807229,100,41.7564,0,0,74.7,41.7564,4940.21826171875,9321.0302734375,24.6146310768158,392988.533082853,392988.533082853,Upgrade,336653.396411859
347,DZA,373,DZA,91658.9024897852,108448.5,101.1,64.3611275964392,100,65.0691,0,0,101.1,65.0691,9210.306640625,7308.6865234375,11.7329473602249,399062.302482212,399062.302482212,Mixed Works,214828.539502924
361,DZA,372,DZA,66812.1543018587,125540.5,109.95,68.5077762619372,100,75.3243,0,0,109.95,75.3243,163546.328125,327133.40625,731.407456926277,795334.337918247,795334.337918247,Mixed Works,428154.985245989
361,DZA,374,DZA,59282.3573555251,99524,70.25,85.0027046263345,100,59.7144,0,0,70.25,59.7144,153797.078125,309452.28125,766.471893360568,792634.431683295,792634.431683295,Asphalt Mix Resurfacing,187590.148831713
345,NGA,375,NGA,82845.4130156273,92072.5,85.1,64.9159811985899,100,55.2435,0,0,85.1,55.2435,6846.412109375,312758.65625,565.941738158096,531759.410280698,531759.410280698,Mixed Works,286263.815867775
345,NGA,376,NGA,84369.6882677288,89498.5,84.1,63.8514863258026,100,53.6991,0,0,84.1,53.6991,8060.86181640625,567283.8125,1003.54214629053,569300.970307475,569300.970307475,Mixed Works,306473.689015524
345,NGA,377,NGA,61641.1097268366,65589,48,81.98625,100,39.3534,0,0,48,39.3534,16535.513671875,313707.4375,747.663440276568,605247.966664661,605247.966664661,Asphalt Mix Resurfacing,143242.018777303
352,DZA,378,DZA,79319.4469357584,97273,89.8,64.9930957683742,100,58.3638,0,0,89.8,58.3638,6565.19677734375,266953.78125,497.930717301699,523373.830414567,523373.830414567,Mixed Works,281749.578706508
355,NGA,375,NGA,30692.6085680612,36700,33.3,66.1261261261261,100,22.02,0,0,33.3,22.02,19213.169921875,48369.19140625,221.461964545632,620482.974265689,620482.974265689,Mixed Works,334026.667813029
375,NGA,376,NGA,49131.8110945139,61904.5,63.8,58.2173981191223,100,37.1427,0,0,63.8,37.1427,21018.859375,315770.53125,927.399363674839,634423.718772614,634423.718772614,Upgrade,537145.41522748
355,NGA,379,NGA,75827.5856510607,83306.5,58.95,84.7903307888041,100,49.9839,0,0,58.95,49.9839,26550.60546875,119297.6484375,234.54269464778,580662.398778715,580662.398778715,Asphalt Mix Resurfacing,137423.434377629
372,DZA,380,DZA,49505.9128254824,54058.5,52.45,61.8400381315539,100,32.4351,0,0,52.45,32.4351,164124.140625,297788.75,878.931359658006,808179.251380148,808179.251380148,Mixed Works,435069.830326313
368,DZA,372,DZA,37636.3950554219,46494.5,45.5,61.3114285714286,100,27.8967,0,0,45.5,27.8967,110791.4296875,307521.34375,1169.42635805837,881721.100434982,881721.100434982,Mixed Works,468753.398433196
365,NGA,381,NGA,67877.170276894,81199.5,60.85,80.0652423993427,100,48.7197,0,0,60.85,48.7197,10855.4052734375,413175.65625,902.004994982648,584682.427010134,584682.427010134,Asphalt Mix Resurfacing,138374.841059065
367,DZA,382,DZA,28567.0857654249,29328.5,25.35,69.4165680473373,100,17.5971,0,0,25.35,17.5971,16029.62890625,25663.205078125,124.96477802144,578486.512721786,578486.512721786,Mixed Works,311418.572681895
370,NGA,383,NGA,49560.4036480883,57104,51,67.1811764705883,100,34.2624,0,0,51,34.2624,50255.84375,170888.203125,498.98057232051,668285.83712499,668285.83712499,Mixed Works,359760.542318953
370,NGA,384,NGA,62353.9541941127,75791,53.7,84.6826815642458,100,45.4746,0,0,53.7,45.4746,50348.6015625,300072.5625,708.738460278469,688637.551952293,688637.551952293,Asphalt Mix Resurfacing,162977.553962043
